Open,High,Low,Close,Volume,Market Cap
90.66,91.11,85.52,86.54,1754475622,8981108543
88.61,92.24,88.26,90.59,1533050103,9400044026
91.58,92.78,87.69,88.95,1707497898,9227301064
94.99,96.26,90.65,91.69,1756437577,9509816315
92.04,98.90,91.03,95.14,1875567180,9866414732
93.41,97.06,86.83,92.16,1855759401,9555327946
91.65,96.09,83.47,93.29,2554304530,9671177427
102.45,104.10,91.76,91.76,2310716932,9510417097
110.34,110.60,102.48,102.48,1990157607,10618884099
108.80,113.14,107.40,110.21,1748116495,11418617063
116.38,116.62,107.42,108.93,1772756193,11282911404
118.27,120.56,116.09,116.39,1856199149,12053770487
113.40,120.84,111.62,118.64,2131475768,12284117522
117.73,119.42,111.74,113.17,2020748396,11716096076
122.72,123.23,115.30,117.54,2196099151,12166285642
110.20,126.05,110.20,122.44,2673470000,12670491119
107.91,111.84,102.45,110.01,2320010000,11382216773
116.34,118.20,104.89,108.33,2139490000,11206775318
113.13,118.88,101.77,116.45,2466750000,12043900588
123.30,126.79,110.83,113.49,1800960000,11735901799
126.42,127.03,119.56,123.30,1998010000,12747016419
136.81,137.74,126.71,126.71,1792150000,13097009562
131.14,138.89,125.76,136.70,2685930000,14127420909
148.81,151.25,126.36,130.34,3134410000,13467303239
177.18,177.18,147.85,149.18,2745160000,15410551811
174.18,179.15,174.18,177.07,1810920000,18288411984
175.36,175.85,172.87,174.00,1832800000,17968221715
180.87,181.35,173.13,175.18,2015330000,18086156169
181.90,184.25,170.19,180.81,2638410000,18663659629
206.53,207.04,174.08,181.40,2595330000,18721032761
210.15,210.51,206.13,206.83,1610260000,21341261802
211.51,212.62,208.92,210.42,1452380000,21707637540
212.48,213.00,208.87,211.34,1501600000,21798464881
209.97,213.86,209.81,212.53,1377760000,21917195708
211.99,213.32,209.51,210.07,1554750000,21659329261
217.33,218.34,212.20,212.23,1769080000,21877424057
218.90,221.65,216.80,217.18,1927830000,22383497662
209.47,218.45,207.89,218.45,1856940000,22445690692
207.10,210.82,206.57,209.09,1613510000,21540996877
200.16,211.27,198.99,207.49,1749300000,21371416840
200.74,200.74,199.53,200.19,1307150000,20615439151
198.98,201.27,198.75,200.63,1451870000,20657629735
197.54,203.75,197.33,198.87,1336700000,20472105764
197.65,198.34,196.53,197.38,1442380000,20314628127
197.20,198.12,196.35,197.56,1363500000,20328580026
205.17,205.60,195.73,197.25,1517230000,20292811278
204.51,205.92,203.52,205.37,1139140000,21123907349
203.36,206.08,203.13,204.21,1084810000,21000852987
202.34,204.78,201.55,203.33,1161310000,20906130835
203.87,204.13,201.82,202.72,1102900000,20839259066
204.13,205.58,203.35,203.85,1102220000,20951603018
204.02,205.15,201.91,204.34,1237490000,20997181867
205.17,206.93,203.38,204.04,1328980000,20962977292
205.39,208.16,204.62,205.14,1190300000,21071630786
203.51,206.22,203.09,205.43,1238780000,21097037289
203.26,204.66,201.84,203.73,1264480000,20917973393
