2017-07-15 00:00:00,1746.8582677165355
2017-07-16 00:00:00,1246.4110429447853
2017-07-17 00:00:00,1556.1824324324325
2017-07-18 00:00:00,1579.2424242424242
2017-07-19 00:00:00,1703.1409395973155
2017-07-20 00:00:00,1420.9814814814815
2017-07-21 00:00:00,1743.1363636363637
2017-07-22 00:00:00,1395.9875
2017-07-23 00:00:00,1052.5058139534883
2017-07-24 00:00:00,1348.7191011235955
2017-07-25 00:00:00,1648.8918918918919
2017-07-26 00:00:00,1618.047619047619
2017-07-27 00:00:00,1463.435064935065
2017-07-28 00:00:00,1648.0466666666666
2017-07-29 00:00:00,1344.8025477707006
2017-07-30 00:00:00,1252.687074829932
2017-07-31 00:00:00,1593.1862068965518
2017-08-01 00:00:00,885.0671140939597
2017-08-02 00:00:00,1377.1118421052631
2017-08-03 00:00:00,1543.6014492753623
2017-08-04 00:00:00,1317.2737430167597
2017-08-05 00:00:00,1354.638418079096
2017-08-06 00:00:00,1425.9071428571428
2017-08-07 00:00:00,1627.4640522875818
2017-08-08 00:00:00,1680.3292682926829
2017-08-09 00:00:00,1890.9782608695652
2017-08-10 00:00:00,1925.1119402985075
2017-08-11 00:00:00,1972.2291666666667
2017-08-12 00:00:00,1929.7851851851851
2017-08-13 00:00:00,1779.1216216216217
2017-08-14 00:00:00,1964.323076923077
2017-08-15 00:00:00,2046.0657894736842
2017-08-16 00:00:00,2114.353846153846
2017-08-17 00:00:00,1940.3296089385474
2017-08-18 00:00:00,2095.6375838926174
2017-08-19 00:00:00,1767.0993377483444
2017-08-20 00:00:00,1621.9384615384615
2017-08-21 00:00:00,2058.886956521739
2017-08-22 00:00:00,2205.4269662921347
2017-08-23 00:00:00,1985.748427672956
2017-08-24 00:00:00,2017.8712871287128
2017-08-25 00:00:00,2061.079207920792
2017-08-26 00:00:00,2157.0
2017-08-27 00:00:00,1689.6193548387096
2017-08-28 00:00:00,1734.6589147286822
2017-08-29 00:00:00,1886.6845637583892
2017-08-30 00:00:00,1615.8690476190477
2017-08-31 00:00:00,1722.2331288343557
2017-09-01 00:00:00,1630.287356321839
2017-09-02 00:00:00,1443.969512195122
2017-09-03 00:00:00,1268.1103896103896
2017-09-04 00:00:00,1538.7428571428572
2017-09-05 00:00:00,1410.9035532994924
2017-09-06 00:00:00,1705.0925925925926
2017-09-07 00:00:00,1456.6704545454545
2017-09-08 00:00:00,1597.0742857142857
2017-09-09 00:00:00,1289.2899408284025
2017-09-10 00:00:00,1400.2898550724638
2017-09-11 00:00:00,1456.8505747126437
2017-09-12 00:00:00,1362.9255319148936
2017-09-13 00:00:00,1385.8947368421052
2017-09-14 00:00:00,1540.6206896551723
2017-09-15 00:00:00,1622.661111111111
2017-09-16 00:00:00,1350.6331360946745
2017-09-17 00:00:00,1123.1988636363637
2017-09-18 00:00:00,1718.1417322834645
2017-09-19 00:00:00,1813.570512820513
2017-09-20 00:00:00,2014.7264957264956
2017-09-21 00:00:00,1450.3238636363637
2017-09-22 00:00:00,1637.5179856115108
2017-09-23 00:00:00,1228.078313253012
2017-09-24 00:00:00,1277.7724137931034
2017-09-25 00:00:00,1812.824
2017-09-26 00:00:00,1910.4927536231885
2017-09-27 00:00:00,1754.8367346938776
2017-09-28 00:00:00,1559.1864406779662
2017-09-29 00:00:00,1505.5502958579882
2017-09-30 00:00:00,1541.144927536232
2017-10-01 00:00:00,1566.5615384615385
2017-10-02 00:00:00,1966.68
2017-10-03 00:00:00,1541.704918032787
2017-10-04 00:00:00,1737.5074626865671
2017-10-05 00:00:00,2185.944
2017-10-06 00:00:00,1784.2704402515724
2017-10-07 00:00:00,1463.4556962025317
2017-10-08 00:00:00,1309.8076923076924
2017-10-09 00:00:00,1844.3850931677018
2017-10-10 00:00:00,1894.38125
2017-10-11 00:00:00,2104.021582733813
2017-10-12 00:00:00,1916.1045751633987
2017-10-13 00:00:00,2278.080882352941
2017-10-14 00:00:00,2079.0070921985816
2017-10-15 00:00:00,1453.7076923076922
2017-10-16 00:00:00,1808.7643678160919
2017-10-17 00:00:00,2039.2560975609756
2017-10-18 00:00:00,2182.6423841059604
2017-10-19 00:00:00,2005.5337078651685
2017-10-20 00:00:00,1745.3016759776535
2017-10-21 00:00:00,2040.8954248366013
2017-10-22 00:00:00,1588.631868131868
2017-10-23 00:00:00,1848.514619883041
2017-10-24 00:00:00,2079.1616766467064
2017-10-25 00:00:00,1704.945945945946
2017-10-26 00:00:00,1476.8166666666666
2017-10-27 00:00:00,2372.0384615384614
2017-10-28 00:00:00,2436.070588235294
2017-10-29 00:00:00,2168.9935064935066
2017-10-30 00:00:00,2150.183673469388
2017-10-31 00:00:00,2011.123188405797
2017-11-01 00:00:00,2218.238532110092
2017-11-02 00:00:00,2276.4933333333333
2017-11-03 00:00:00,2332.7563025210084
2017-11-04 00:00:00,2262.4692307692308
2017-11-05 00:00:00,1785.3049645390072
2017-11-06 00:00:00,2037.812030075188
2017-11-07 00:00:00,2151.5128205128203
2017-11-08 00:00:00,2092.6805555555557
2017-11-09 00:00:00,2230.59477124183
2017-11-10 00:00:00,2264.5416666666665
2017-11-11 00:00:00,2432.925
2017-11-12 00:00:00,2324.575
2017-11-13 00:00:00,2209.2785714285715
2017-11-14 00:00:00,2124.9609375
2017-11-15 00:00:00,2117.0263157894738
2017-11-16 00:00:00,2042.078947368421
2017-11-17 00:00:00,1836.0299401197606
2017-11-18 00:00:00,1991.7205882352941
2017-11-19 00:00:00,1655.34375
2017-11-20 00:00:00,1921.1657142857143
2017-11-21 00:00:00,2145.034682080925
